Date;Time;Distance;VertDev;HorzDev;Headroll;Gradient;PresCutter;F Jacks;RPMCutter;Speed;PresSlurry;WayCyl1;WayCyl2;WayCyl3;PresCyl1;PresCyl2;PresCyl3;Pres Jacks;User;Laser
 28:01:17;11:53:17;0.50;12.8;0.3;2.6;-0.4;22.4;16.8;0.0;0.0;0.3;-0.2;-0.2;-0.3;1.1;11.1;2.3;8.3;DCO ;No Laser
 28:01:17;11:53:33;0.50;12.8;0.3;2.6;-0.4;32.9;18.6;0.0;0.0;0.3;-0.2;-0.2;-0.3;1.1;11.1;2.3;9.2;DCO ;No Laser
 28:01:17;11:53:49;0.50;12.8;0.2;2.6;-0.4;38.8;16.9;0.0;0.0;0.3;-0.2;-0.2;-0.3;1.1;12.1;2.3;8.4;DCO ;No Laser
 28:01:17;11:54:05;0.50;12.8;0.3;2.6;-0.4;29.2;16.2;0.0;0.0;0.3;-0.2;-0.2;-0.3;1.1;11.1;2.3;8.0;DCO ;No Laser
 28:01:17;11:54:21;0.50;12.8;0.3;2.6;-0.4;20.3;15.7;0.0;0.0;0.3;-0.2;-0.2;-0.3;1.1;11.0;2.3;7.7;DCO ;No Laser
 28:01:17;11:54:37;0.50;12.8;0.3;2.6;-0.4;21.0;15.4;0.0;0.0;0.3;-0.2;-0.2;-0.3;1.0;11.4;2.3;7.6;DCO ;No Laser
 28:01:17;11:54:53;0.50;12.8;0.2;2.6;-0.4;39.0;20.2;0.0;0.0;0.3;-0.2;-0.2;-0.3;1.1;12.3;2.3;10.0;DCO ;No Laser
 28:01:17;11:55:09;0.50;12.8;0.2;2.6;-0.4;41.2;20.6;0.0;0.0;0.3;-0.3;-0.2;-0.3;1.1;11.2;2.3;10.2;DCO ;No Laser
 28:01:17;11:55:25;0.50;12.8;0.2;2.6;-0.4;41.0;23.3;0.0;0.0;0.3;-0.3;-0.2;-0.3;1.1;12.4;2.3;11.5;DCO ;No Laser
 28:01:17;12:15:39;0.50;12.3;1.4;2.6;-0.4;60.5;2.9;0.0;0.0;0.3;-0.2;-0.2;5.9;0.5;0.6;56.1;1.4;DCO ;Laser okay
 28:01:17;12:15:55;0.50;12.4;1.4;2.6;-0.4;49.7;23.3;0.0;0.0;0.3;-0.2;-0.2;5.8;0.6;0.5;73.6;11.5;DCO ;Laser okay
 28:01:17;12:16:11;0.50;12.4;1.1;2.6;-0.4;54.7;29.1;0.0;0.0;0.5;-0.3;-0.2;5.8;1.0;2.6;83.2;14.4;DCO ;Laser okay
 28:01:17;12:16:27;0.50;-27.4;-36.7;2.6;-0.4;66.8;26.5;0.0;0.0;0.4;-0.2;-0.2;5.9;1.1;2.6;74.1;13.1;DCO ;Laser okay
 28:01:17;12:16:43;0.50;-29.0;-36.9;2.6;-0.4;78.8;26.8;0.0;0.0;0.3;-0.3;-0.2;5.9;1.0;2.7;65.9;13.2;DCO ;Laser okay
 28:01:17;12:16:59;0.50;-31.2;-37.3;2.6;-0.4;83.6;22.6;0.0;0.0;0.4;-0.3;-0.2;5.8;1.0;2.6;80.6;11.2;DCO ;Laser okay
 28:01:17;12:17:15;0.50;-31.8;-37.3;2.6;-0.4;54.1;20.5;0.0;0.0;0.4;-0.2;-0.2;5.9;1.0;2.6;64.5;10.1;DCO ;Laser okay
 28:01:17;12:17:31;0.50;-32.0;-36.7;2.6;-0.4;76.4;27.5;0.0;0.0;0.4;-0.2;-0.2;5.9;1.0;2.8;74.4;13.6;DCO ;Laser okay
 28:01:17;12:17:47;0.50;-32.1;-36.5;2.6;-0.4;163.2;27.6;0.0;0.0;0.4;-0.2;-0.3;5.8;1.0;15.1;88.2;13.6;DCO ;Laser okay
 28:01:17;12:18:38;0.50;-31.7;-35.0;2.6;-0.4;38.4;0.0;0.0;0.0;0.2;-0.1;-0.2;5.9;1.0;3.0;33.9;0.0;DCO ;Laser okay
 28:01:17;12:18:53;0.50;-31.9;-35.9;2.6;-0.4;30.5;7.3;0.0;0.0;0.2;-0.1;-0.2;5.9;1.0;3.1;34.1;3.6;DCO ;Laser okay
 28:01:17;12:19:09;0.50;-31.8;-34.9;2.6;-0.4;47.2;21.2;0.0;0.0;0.2;-0.2;-0.2;5.8;1.0;3.1;46.7;10.5;DCO ;Laser okay
 28:01:17;12:19:25;0.50;-31.6;-34.8;2.6;-0.4;59.1;19.9;0.0;0.0;0.2;-0.2;-0.2;5.7;1.0;3.4;53.6;9.8;DCO ;Laser okay
 28:01:17;12:19:48;0.50;-30.1;-35.8;2.6;-0.4;22.3;0.0;0.0;0.0;0.2;-0.2;-0.2;5.7;1.0;3.3;22.7;0.0;DCO ;Laser okay
 28:01:17;12:20:26;0.50;-29.8;-35.9;2.6;-0.3;20.4;0.0;0.0;0.0;0.2;-0.1;-0.2;5.6;1.0;3.3;15.5;0.0;DCO ;No Laser
 28:01:17;12:23:50;0.50;-27.9;-36.1;2.6;-0.4;33.9;0.0;1.0;0.0;0.4;-0.1;-0.2;5.6;1.2;5.3;16.9;0.0;DCO ;Laser okay
 28:01:17;12:24:06;0.50;-29.5;-36.8;2.6;-0.4;34.8;13.9;10.0;0.0;0.5;-0.1;-0.2;5.5;1.3;3.6;33.0;6.8;DCO ;Laser okay
 28:01:17;12:24:22;0.50;-29.6;-38.1;2.6;-0.4;35.6;14.1;8.5;0.0;0.5;-0.2;-0.2;5.5;1.3;3.5;38.0;7.0;DCO ;Laser okay
 28:01:17;12:24:38;0.50;-29.4;-36.5;3.0;-0.4;35.1;17.8;7.5;0.0;0.5;-0.2;-0.2;5.5;1.3;5.7;40.1;8.8;DCO ;Laser okay
 28:01:17;12:24:54;0.50;-27.5;-36.4;2.6;-0.4;33.8;19.9;4.0;0.0;0.7;-0.2;-0.2;5.5;2.7;8.4;47.7;9.8;DCO ;Laser okay
 28:01:17;12:25:10;0.50;-26.6;-37.2;2.6;-0.3;42.1;15.3;4.0;0.0;0.4;-0.2;-0.2;5.4;3.3;13.2;27.4;7.6;DCO ;Laser okay
 28:01:17;12:25:26;0.50;-27.5;-36.3;2.5;-0.4;38.7;13.5;4.0;0.0;0.4;-0.2;-0.2;5.3;3.3;5.3;32.3;6.7;DCO ;Laser okay
 28:01:17;12:25:42;0.50;-30.2;-35.4;2.5;-0.5;37.7;18.9;5.0;0.0;0.5;-0.2;-0.2;5.2;3.4;6.0;36.3;9.4;DCO ;No Laser
 28:01:17;12:25:58;0.50;-28.5;-38.4;2.5;-0.4;39.3;15.3;5.0;0.0;0.3;-0.2;-0.2;5.3;3.4;5.7;32.1;7.5;DCO ;No Laser
 28:01:17;12:26:14;0.50;-27.7;-36.1;3.1;-0.5;46.9;15.7;4.0;0.0;0.4;-0.2;-0.2;5.3;3.4;5.6;25.5;7.7;DCO ;Laser okay
 28:01:17;12:26:30;0.50;-29.9;-36.9;2.5;-0.3;91.5;16.1;4.0;0.0;0.3;-0.2;-0.2;5.4;3.4;5.4;33.8;7.9;DCO ;Laser okay
 28:01:17;12:26:46;0.50;-30.9;-35.3;2.3;-0.4;38.8;11.4;5.0;0.0;0.3;-0.2;-0.2;5.3;3.4;6.0;19.4;5.6;DCO ;Laser okay
 28:01:17;12:27:02;0.50;-29.3;-36.7;2.5;-0.4;160.2;27.3;1.0;0.0;0.3;-0.3;-0.2;5.6;3.4;16.5;9.9;13.5;DCO ;Laser okay
 28:01:17;12:42:41;0.50;12.1;-2.2;2.6;-0.4;36.9;0.0;5.0;0.0;0.4;-0.1;-0.2;6.0;3.2;5.6;12.0;0.0;DCO ;Laser okay
 28:01:17;12:42:57;0.50;12.1;-2.1;2.6;-0.4;38.7;18.2;5.0;0.0;0.4;-0.2;-0.2;5.8;4.3;5.6;33.9;9.0;DCO ;Laser okay
 28:01:17;12:43:13;0.50;12.2;-2.0;2.6;-0.4;35.1;19.4;4.0;0.0;0.4;-0.2;-0.2;5.6;4.3;5.5;38.7;9.6;DCO ;Laser okay
 28:01:17;12:43:29;0.50;-26.0;-35.8;2.6;-0.4;37.1;19.2;5.0;0.0;0.4;-0.2;-0.2;5.6;4.2;5.1;40.4;9.5;DCO ;Laser okay
 28:01:17;12:43:45;0.50;-26.9;-35.9;2.6;-0.4;37.8;18.9;5.0;0.0;0.4;-0.2;-0.2;5.5;4.3;4.9;43.2;9.4;DCO ;Laser okay
 28:01:17;12:44:01;0.50;-28.5;-35.8;2.6;-0.4;42.6;25.9;4.0;0.0;0.4;-0.2;-0.2;5.6;4.3;5.3;41.2;12.8;DCO ;Laser okay
 28:01:17;12:44:17;0.50;-28.8;-36.0;2.6;-0.4;64.1;45.1;5.0;0.0;0.4;-0.3;-0.2;5.5;4.4;5.2;44.7;22.3;DCO ;Laser okay
 28:01:17;12:44:33;0.50;-30.0;-36.1;2.6;-0.4;57.0;29.1;5.0;0.0;0.4;-0.2;-0.2;5.5;4.4;5.2;49.8;14.4;DCO ;Laser okay
 28:01:17;13:12:25;0.50;12.1;-1.5;2.6;-0.3;45.3;1.4;5.0;0.0;0.3;-0.2;-0.2;5.8;4.1;6.4;14.1;0.7;DCO ;Laser okay
 28:01:17;13:13:02;0.50;12.2;-1.7;2.6;-0.4;53.1;12.3;4.0;0.0;0.5;-0.2;-0.2;5.6;4.2;6.6;28.8;6.1;DCO ;Laser okay
 28:01:17;13:13:56;0.50;12.2;-1.9;2.6;-0.4;42.0;3.7;4.0;0.0;0.5;-0.2;-0.2;5.6;4.1;6.6;23.0;1.8;DCO ;Laser okay
 28:01:17;13:14:11;0.50;12.1;-1.7;2.6;-0.3;58.1;45.6;4.0;0.0;0.6;-0.3;-0.2;5.4;4.2;7.3;62.1;22.5;DCO ;Laser okay
 28:01:17;13:14:38;0.50;12.3;-1.8;2.6;-0.4;44.9;4.9;4.0;0.0;0.5;-0.2;-0.2;5.6;4.2;6.8;27.0;2.4;DCO ;Laser okay
 28:01:17;13:15:34;0.50;12.2;-2.2;2.6;-0.4;39.3;0.0;5.0;0.0;0.5;-0.2;-0.2;5.6;4.1;7.5;19.5;0.0;DCO ;Laser okay
 28:01:17;13:16:30;0.50;12.2;-2.1;2.6;-0.3;39.8;2.0;5.0;0.0;0.5;-0.2;-0.2;5.6;4.2;7.0;22.8;1.0;DCO ;Laser okay
 28:01:17;13:16:45;0.50;12.2;-2.2;2.6;-0.4;36.5;1.4;5.0;0.0;0.5;-0.2;-0.2;5.6;4.2;6.9;26.1;0.7;DCO ;Laser okay
 28:01:17;13:17:01;0.50;12.3;-2.1;2.6;-0.4;71.6;58.2;4.0;0.0;0.7;-0.3;-0.3;5.6;4.3;33.1;19.2;28.7;DCO ;Laser okay
 28:01:17;13:17:59;0.50;12.2;-2.5;2.6;-0.4;37.4;1.2;4.0;0.0;0.5;-0.2;-0.2;5.6;4.2;7.4;24.4;0.6;DCO ;Laser okay
 28:01:17;13:18:14;0.50;12.2;-2.5;2.6;-0.4;93.0;47.2;4.0;0.0;0.7;-0.3;-0.3;5.4;4.3;27.9;64.5;23.3;DCO ;Laser okay
 28:01:17;13:18:51;0.50;12.2;-2.3;2.6;-0.4;45.9;5.4;5.0;0.0;0.6;-0.2;-0.2;5.6;4.2;12.2;22.6;2.7;DCO ;Laser okay
 28:01:17;13:19:07;0.50;12.2;-2.2;2.6;-0.4;86.2;58.0;5.0;0.0;0.8;-0.3;-0.3;5.5;4.3;32.1;62.1;28.7;DCO ;Laser okay
 28:01:17;13:19:40;0.50;12.3;-2.1;2.6;-0.4;51.6;12.8;5.0;0.0;0.6;-0.2;-0.2;5.7;4.2;10.6;25.9;6.3;DCO ;Laser okay
 28:01:17;13:19:56;0.50;12.2;-2.1;2.6;-0.4;86.8;27.9;4.0;0.0;0.8;-0.3;-0.3;5.5;4.3;29.1;58.1;18.2;DCO ;Laser okay
 28:01:17;13:20:18;0.50;12.4;-2.2;2.6;-0.4;57.4;21.8;4.0;0.0;0.8;-0.2;-0.2;5.5;4.3;17.2;59.3;10.7;DCO ;Laser okay
 28:01:17;13:20:44;0.50;12.3;-2.1;2.6;-0.4;51.6;16.3;5.0;0.0;0.8;-0.2;-0.2;5.6;4.2;8.2;46.2;8.0;DCO ;Laser okay
 28:01:17;13:21:02;0.50;12.2;-2.1;2.6;-0.4;70.4;43.1;4.0;0.0;0.9;-0.3;-0.2;5.5;4.3;22.9;65.4;21.3;DCO ;Laser okay
 28:01:17;13:31:31;0.50;-28.3;-34.4;2.6;-0.4;0.0;0.0;0.0;0.0;0.4;-0.1;-0.2;5.7;4.0;11.5;17.0;0.0;DCO ;Laser okay
 28:01:17;13:31:46;0.50;12.2;-2.2;2.6;-0.4;44.9;25.6;5.0;0.0;0.2;-0.2;-0.2;5.6;4.1;11.5;52.5;12.7;DCO ;Laser okay
 28:01:17;13:32:02;0.50;12.3;-2.0;2.6;-0.3;97.5;46.8;4.0;0.0;0.3;-0.3;-0.2;5.7;4.3;33.6;43.9;23.1;DCO ;Laser okay
 28:01:17;13:32:18;0.50;12.2;-2.0;2.6;-0.4;112.7;26.9;5.0;0.0;0.2;-0.3;-0.2;5.5;4.3;11.9;35.2;13.3;DCO ;Laser okay
 28:01:17;13:32:34;0.50;12.3;-2.5;2.6;-0.4;43.5;13.7;5.0;0.0;0.2;-0.2;-0.2;5.6;4.2;11.5;23.3;6.8;DCO ;Laser okay
 28:01:17;13:32:50;0.50;12.3;-2.4;2.6;-0.4;39.3;20.2;5.0;0.0;0.2;-0.2;-0.2;5.6;4.2;11.7;30.0;10.0;DCO ;Laser okay
 28:01:17;13:33:06;0.50;12.4;-2.4;2.6;-0.4;73.7;27.3;4.0;0.0;0.2;-0.2;-0.2;5.5;4.2;12.0;41.1;13.5;DCO ;Laser okay
 28:01:17;13:33:22;0.50;12.2;-2.2;2.6;-0.4;48.9;36.2;4.0;0.0;0.3;-0.3;-0.2;5.5;4.2;12.1;44.3;17.9;DCO ;Laser okay
 28:01:17;13:33:38;0.50;12.2;-2.5;2.6;-0.4;63.5;29.8;5.0;0.0;0.3;-0.3;-0.2;5.5;4.3;12.5;46.5;14.7;DCO ;Laser okay
 28:01:17;13:33:54;0.50;12.2;-2.5;2.6;-0.4;81.5;33.0;5.0;0.0;0.3;-0.3;-0.3;5.5;4.3;31.9;34.8;16.3;DCO ;Laser okay
 28:01:17;13:34:10;0.50;12.2;-2.5;2.6;-0.4;53.8;29.0;4.0;0.0;0.3;-0.3;-0.2;5.5;4.2;13.1;40.3;14.3;DCO ;Laser okay
 28:01:17;13:34:26;0.50;12.1;-2.5;2.6;-0.4;59.8;27.2;4.0;0.0;0.3;-0.3;-0.2;5.5;4.3;12.7;38.5;13.5;DCO ;Laser okay
 28:01:17;13:34:42;0.50;12.2;-2.5;2.6;-0.5;44.5;34.1;5.0;0.0;0.3;-0.3;-0.2;5.5;4.3;13.2;37.0;16.9;DCO ;Laser okay
 28:01:17;13:35:15;0.50;12.2;-2.5;2.6;-0.3;36.1;6.3;4.0;0.0;0.3;-0.2;-0.2;5.5;4.2;12.9;27.8;3.1;DCO ;Laser okay
 28:01:17;13:35:30;0.50;12.2;-2.7;2.6;-0.5;54.5;32.5;4.0;0.0;0.4;-0.3;-0.2;5.6;4.2;28.2;34.2;16.1;DCO ;Laser okay
 28:01:17;13:35:46;0.50;12.2;-2.5;2.6;-0.4;58.2;33.1;4.0;0.0;0.3;-0.3;-0.3;5.7;4.3;32.9;24.5;16.4;DCO ;Laser okay
 28:01:17;13:36:02;0.50;12.3;-2.5;2.6;-0.4;80.4;38.2;5.0;0.0;0.4;-0.3;-0.3;5.7;4.3;40.7;30.0;18.9;DCO ;Laser okay
 28:01:17;13:36:18;0.50;12.4;-2.5;2.6;-0.4;53.5;28.7;5.0;0.0;0.4;-0.2;-0.2;5.7;4.3;21.1;38.1;14.2;DCO ;Laser okay
 28:01:17;13:36:34;0.50;12.4;-2.4;2.6;-0.4;50.5;35.1;5.0;0.0;0.4;-0.3;-0.3;5.7;4.3;35.0;39.7;17.4;DCO ;Laser okay
 28:01:17;13:36:50;0.50;12.4;-2.4;2.6;-0.4;134.3;65.5;4.0;0.0;0.4;-0.3;-0.3;5.7;4.3;48.3;31.0;32.3;DCO ;Laser okay
 28:01:17;13:37:06;0.50;12.6;-2.6;2.6;-0.4;153.5;43.8;5.0;0.0;0.4;-0.3;-0.2;5.5;4.4;13.7;38.8;21.6;DCO ;Laser okay
 28:01:17;13:37:22;0.50;12.5;-2.6;2.6;-0.3;59.2;38.5;5.0;0.0;0.4;-0.2;-0.3;5.6;4.3;42.1;41.6;19.0;DCO ;Laser okay
 28:01:17;13:37:49;0.50;12.5;-2.6;2.6;-0.4;36.3;8.7;5.0;0.0;0.4;-0.2;-0.2;5.5;4.3;13.3;34.8;4.3;DCO ;Laser okay
 28:01:17;13:38:05;0.50;12.4;-2.7;2.6;-0.4;46.3;29.6;4.0;0.0;0.4;-0.2;-0.2;5.4;4.3;14.2;50.5;14.6;DCO ;Laser okay
 28:01:17;13:38:21;0.50;12.3;-2.6;2.5;-0.4;80.8;40.6;4.0;0.0;0.4;-0.2;-0.2;5.3;4.3;37.0;55.3;20.1;DCO ;Laser okay
 28:01:17;13:38:37;0.50;12.3;-2.7;2.6;-0.3;45.2;26.7;4.0;0.0;0.3;-0.2;-0.2;5.4;4.3;15.2;47.1;13.2;DCO ;Laser okay
 28:01:17;13:38:53;0.50;12.3;-2.6;2.6;-0.4;48.7;35.4;4.0;0.0;0.4;-0.3;-0.2;5.4;4.3;19.9;57.2;17.5;DCO ;Laser okay
 28:01:17;13:39:09;0.50;12.3;-2.7;2.6;-0.4;97.6;47.4;4.0;0.0;0.4;-0.3;-0.2;5.3;4.3;27.9;61.9;23.4;DCO ;Laser okay
 28:01:17;13:39:25;0.50;12.4;-2.8;2.6;-0.4;45.7;35.6;4.0;0.0;0.4;-0.2;-0.2;5.3;4.3;28.4;57.9;17.6;DCO ;Laser okay
 28:01:17;13:39:41;0.50;12.4;-2.8;2.6;-0.4;52.8;45.9;5.0;0.0;0.4;-0.3;-0.2;5.3;4.3;32.3;72.9;22.7;DCO ;Laser okay
 28:01:17;13:39:57;0.50;12.3;-2.7;2.6;-0.3;112.9;64.7;5.0;0.0;0.4;-0.3;-0.3;5.2;4.3;39.2;97.2;32.0;DCO ;Laser okay
 28:01:17;13:40:13;0.50;12.3;-2.8;2.6;-0.3;70.9;55.0;4.0;0.0;0.4;-0.3;-0.3;5.2;4.4;39.6;91.0;27.2;DCO ;Laser okay
 28:01:17;13:40:29;0.50;12.4;-2.9;2.6;-0.4;79.7;60.4;5.0;0.0;0.4;-0.3;-0.3;5.1;4.3;42.5;103.2;29.8;DCO ;Laser okay
 28:01:17;13:40:45;0.50;12.4;-2.9;2.6;-0.4;73.1;63.0;4.0;0.0;0.4;-0.3;-0.3;5.1;4.3;43.2;101.7;31.1;DCO ;Laser okay
 28:01:17;13:41:01;0.50;12.5;-2.9;2.6;-0.3;69.6;52.0;5.0;0.0;0.3;-0.2;-0.3;5.1;4.3;41.5;106.9;25.7;DCO ;Laser okay
 28:01:17;13:41:17;0.50;12.5;-2.9;2.6;-0.3;77.5;57.4;4.0;0.0;0.3;-0.3;-0.3;5.1;4.3;43.9;99.9;28.4;DCO ;Laser okay
 28:01:17;13:41:33;0.50;12.5;-3.0;2.6;-0.4;82.8;59.7;4.0;0.0;0.3;-0.2;-0.3;5.1;4.3;43.8;119.5;29.5;DCO ;Laser okay
 28:01:17;13:41:49;0.50;12.6;-3.1;2.6;-0.4;60.1;52.8;5.0;0.0;0.3;-0.2;-0.3;5.1;4.3;42.9;106.3;26.1;DCO ;Laser okay
 28:01:17;13:42:05;0.50;12.6;-3.0;2.6;-0.3;83.4;54.2;5.0;0.0;0.3;-0.2;-0.3;5.1;4.3;42.5;105.8;26.8;DCO ;Laser okay
 28:01:17;13:42:21;0.50;12.6;-3.0;2.6;-0.3;59.5;51.0;4.0;0.0;0.3;-0.2;-0.3;5.1;4.3;42.8;112.3;25.2;DCO ;Laser okay
 28:01:17;13:42:37;0.50;12.7;-3.0;2.6;-0.3;110.1;65.8;5.0;0.0;0.3;-0.2;-0.3;5.0;4.3;46.5;119.5;32.5;DCO ;Laser okay
 28:01:17;13:42:53;0.50;12.7;-3.0;2.6;-0.4;78.9;63.7;4.0;0.0;0.3;-0.2;-0.3;5.0;4.3;44.7;146.4;31.5;DCO ;Laser okay
 28:01:17;13:43:09;0.50;12.8;-2.9;2.6;-0.4;59.7;53.3;5.0;0.0;0.3;-0.2;-0.3;5.1;4.3;44.8;114.4;26.3;DCO ;Laser okay
 28:01:17;13:43:25;0.50;13.2;-2.6;2.6;-0.3;111.9;60.0;5.0;0.0;0.3;-0.2;-0.3;5.0;4.3;43.5;124.4;29.6;DCO ;Laser okay
 28:01:17;13:43:41;0.50;12.9;-2.8;2.6;-0.3;65.0;61.9;4.0;0.0;0.3;-0.3;-0.3;5.1;4.4;44.4;120.6;30.6;DCO ;Laser okay
 28:01:17;13:43:57;0.50;12.8;-2.8;2.6;-0.3;84.4;62.8;5.0;0.0;0.3;-0.3;-0.3;5.1;4.5;44.5;117.2;31.0;DCO ;Laser okay
 28:01:17;13:44:13;0.50;12.8;-2.7;2.6;-0.3;60.7;61.1;4.0;0.0;0.3;-0.2;-0.3;5.1;4.5;43.0;128.6;30.2;DCO ;Laser okay
 28:01:17;13:44:29;0.50;12.8;-2.7;2.6;-0.3;83.6;80.7;4.0;0.0;0.3;-0.3;-0.3;5.0;4.5;49.4;141.2;39.9;DCO ;Laser okay
 28:01:17;13:44:47;0.50;12.8;-2.7;2.6;-0.3;73.0;94.5;4.0;0.0;0.3;-0.3;-0.3;5.1;4.5;43.0;97.8;46.7;DCO ;Laser okay
 28:01:17;13:46:14;0.50;12.8;-2.9;2.6;-0.4;0.0;0.0;0.0;0.0;0.3;-0.1;-0.2;5.4;4.1;17.3;30.6;0.0;DCO ;Laser okay
 28:01:17;13:46:40;0.50;12.9;-2.2;2.6;-0.4;0.0;0.0;0.0;0.0;0.3;-0.1;-0.2;5.5;4.1;18.1;22.0;0.0;DCO ;Laser okay
 28:01:17;13:46:56;0.50;12.9;-2.1;2.6;-0.4;0.0;0.0;0.0;0.0;0.3;-0.1;-0.2;5.5;4.0;18.3;21.9;0.0;DCO ;Laser okay
 28:01:17;13:47:12;0.50;12.9;-2.1;2.6;-0.4;0.0;0.0;0.0;0.0;0.3;-0.1;-0.2;5.5;4.0;18.4;21.9;0.0;DCO ;Laser okay
 28:01:17;13:47:28;0.50;12.8;-2.1;2.6;-0.4;0.0;0.0;0.0;0.0;0.3;-0.1;-0.2;5.5;4.0;18.6;21.9;0.0;DCO ;Laser okay
 28:01:17;13:49:50;0.50;12.8;-2.2;2.6;-0.4;11.5;0.0;0.0;0.0;0.4;-0.1;-0.2;5.5;4.1;20.6;21.2;0.0;DCO ;Laser okay
 28:01:17;13:50:05;0.50;12.9;-2.1;2.6;-0.4;35.4;3.8;5.0;0.0;0.4;-0.1;-0.2;5.5;4.1;21.1;20.3;1.9;DCO ;Laser okay
 28:01:17;13:52:03;0.50;12.9;-2.1;2.6;-0.4;0.0;0.0;0.0;0.0;0.4;-0.1;-0.2;5.5;4.1;21.1;23.7;0.0;DCO ;Laser okay
 28:01:17;13:52:18;0.50;13.0;-2.1;2.6;-0.4;68.2;50.8;5.0;0.0;0.4;-0.2;-0.3;5.5;4.5;51.4;88.9;25.1;DCO ;Laser okay
 28:01:17;13:52:34;0.50;13.2;-1.9;2.6;-0.4;50.8;42.5;5.0;0.0;0.3;-0.2;-0.3;5.5;4.5;46.1;96.6;21.0;DCO ;Laser okay
 28:01:17;13:52:50;0.50;13.2;-2.0;2.6;-0.4;94.4;78.0;5.0;0.0;0.3;-0.3;-0.3;5.6;4.6;53.2;148.0;38.5;DCO ;Laser okay
 28:01:17;13:53:06;0.50;13.3;-2.0;2.6;-0.3;84.1;67.1;4.0;0.0;0.4;-0.2;-0.3;5.6;4.6;52.4;139.7;33.2;DCO ;Laser okay
 28:01:17;13:53:22;0.50;13.3;-1.9;2.6;-0.4;73.0;66.2;5.0;0.0;0.4;-0.3;-0.3;5.7;4.6;48.4;126.5;32.7;DCO ;Laser okay
 28:01:17;13:53:38;0.50;13.3;-1.8;2.6;-0.3;85.5;72.5;4.0;0.0;0.4;-0.3;-0.3;5.7;4.6;53.3;109.8;35.8;DCO ;Laser okay
 28:01:17;13:53:54;0.50;13.3;-1.9;2.6;-0.3;77.7;75.6;4.0;0.0;0.4;-0.3;-0.3;5.6;4.6;51.5;152.3;37.4;DCO ;Laser okay
 28:01:17;13:54:10;0.50;13.3;-1.9;2.6;-0.3;87.3;77.6;5.0;0.0;0.4;-0.3;-0.3;5.7;4.6;53.4;120.4;38.3;DCO ;Laser okay
 28:01:17;13:54:26;0.50;13.3;-2.0;2.6;-0.3;76.6;70.2;4.0;0.0;0.4;-0.3;-0.3;5.7;4.6;53.1;119.8;34.7;DCO ;Laser okay
 28:01:17;13:54:42;0.50;13.3;-2.0;2.6;-0.3;81.7;78.0;5.0;0.0;0.4;-0.3;-0.3;5.7;4.6;52.4;127.2;38.5;DCO ;Laser okay
 28:01:17;13:54:58;0.50;13.3;-2.0;2.6;-0.3;80.2;71.3;4.0;0.0;0.4;-0.3;-0.3;5.7;4.6;54.8;114.2;35.2;DCO ;Laser okay
